CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|E19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|E63|V64|V65|V66|V67|V68|V69|E70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|E94|E95|E96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|FECHA_ENTREGA|
32DPR1704L|1|MATUTINO|EULALIA GUZMAN BARRON|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|CALZADA FRANCISCO GARCIA SALINAS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0017M|32FJS0010Z|32ADG0019F|0|I2017|0|1|0|0|0|0|1|0|2|29|20|0|0|0|0|0|20|0||51|1|0|1|2|1|0|1|2|1|0|0|0|1|0|1|1|0|0|1|1|0|0|1|0|0|1|1|0|0|1|0|1|0|1|0|0|0|0|0|1|0|0||0|0|1|0|0|0||0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|c|c|c|0|1|0|1|0|1|1|0|0|0|1|0|0|0|0|1|0|0|4|0|0|0|4|8|7|0|0|4|0|0|0|11|7|0|5|4|0|0|4|20|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DPR1705K|1|MATUTINO|RAMON LOPEZ VELARDE|ZACATECAS|024|LORETO|0046|NORIAS DE LA VENTA|CALLE LA VENTA (DE NORIAS)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0027T|32FJS0007L|32ADG0009Z|0|I2017|0|1|0|0|0|0|1|0|15|0|3|0|0|0|0|3|0|0||18|15|0|0|15|2|0|0|2|15|0|0|0|14|1|15|15|0|0|15|1|14|0|15|0|0|15|15|0|15|0|0|15|15|2|13|0|0|0|0|0|0|1|SENALCERRADAWIFI|0|0|1|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|1|0|2|0|1|1|0|5|0|0|1|0|0|0|1|2|0|0|0|0|0|0|0|0|1|0|3|0|1|1|1|7|0|1|0|0|0|0|0|0|0|0|0|0|23/10/2017 0:00:00|
32DPR1706J|1|MATUTINO|FRANCISCO I. MADERO|ZACATECAS|024|LORETO|0095|EL HINOJO|CALLE EL HINOJO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0028S|32FJS0007L|32ADG0009Z|0|I2017|0|1|0|0|0|0|1|0|3|1|0|0|0|0|0|0|0|0||4|3|0|0|3|0|0|0|0|0|3|0|0|3|0|3|3|0|0|3|0|0|3|3|2|0|1|3|0|3|0|0|3|3|0|3|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|b|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|07/11/2017 0:00:00|
32DPR1707I|1|MATUTINO|RAFAEL RAMIREZ CASTAÑEDA|ZACATECAS|038|PINOS|0045|EL CHAPARRAL|CALLE EL CHAPARRAL|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0093S|32FJS0011Y|32ADG0007A|0|I2017|1|0|1|0|1|0|1|0|9|0|0|0|0|0|0|0|0|0||9|8|0|1|9|0|0|0|0|8|0|0|0|2|6|8|8|0|0|8|8|0|0|8|2|6|0|8|0|8|0|0|8|8|0|8|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|C|b|C|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32DPR1708H|1|MATUTINO|INDEPENDENCIA NACIONAL|ZACATECAS|038|PINOS|0032|CERRO GORDO|CALLE CERRO GORDO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0045I|32FJS0011Y|32ADG0007A|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|1|0|0|1|0|1|0|1|1|0|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|C|B|C|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|18/10/2017 0:00:00|
32DPR1709G|1|MATUTINO|FRANCISCO GARCIA SALINAS|ZACATECAS|038|PINOS|0001|PINOS|PROLONGACIÓN J ENCARNACION ORTIZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0045I|32FJS0011Y|32ADG0007A|0|I2017|1|0|3|0|1|0|1|0|15|0|0|0|0|0|0|0|0|0||15|13|0|2|15|0|0|2|2|13|0|0|0|13|0|13|0|13|0|13|0|13|0|13|0|0|13|13|0|13|0|0|13|13|0|13|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|C|b|C|0|1|0|0|0|1|1|0|0|0|1|0|0|17|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|17|0|18|1|0|20|0|0|0|20|20|0|0|0|20|26/10/2017 0:00:00|
32DPR1710W|1|MATUTINO|MANUEL M PONCE|ZACATECAS|054|VILLA HIDALGO|0001|VILLA HIDALGO|CALLE VILLA HIDALGO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0109C|32FJS0011Y|32ADG0007A|0|I2017|1|0|2|0|1|0|1|0|0|0|4|0|0|0|0|4|0|0||4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|1|0|3|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|3|0|0|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DPR1711V|1|MATUTINO|MIGUEL HIDALGO Y COSTILLA|ZACATECAS|010|FRESNILLO|0474|EL TIGRE (LOS NOPALES)|NINGUNO NINGUNO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0003J|32FJS0014V|32ADG0025Q|0|I2017|1|0|1|0|1|0|1|0|8|0|0|0|0|0|0|0|0|0||8|8|0|0|8|8|0|0|8|8|0|0|0|8|0|8|0|8|0|8|0|8|0|8|0|8|0|8|0|8|0|0|8|8|0|8|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|B|B|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|09/11/2017 0:00:00|
32DPR1712U|1|MATUTINO|JOSEFA ORTIZ DE DOMINGUEZ|ZACATECAS|018|HUANUSCO|0053|ZAPOTE DE ABAJO|CALLE ZAPOTE DE ABAJO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0079Z|32FJS0003P|32ADG0003E|0|I2017|0|1|0|0|0|0|1|0|0|3|0|0|0|0|0|0|0|0||3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|B|C|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DPR1714S|1|MATUTINO|LAZARO CARDENAS|ZACATECAS|018|HUANUSCO|0059|LOS RODRÍGUEZ|CALLE LOS RODRIGUEZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0079Z|32FJS0003P|32ADG0003E|0|I2017|0|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DPR1715R|2|VESPERTINO|IGNACIO ZARAGOZA|ZACATECAS|019|JALPA|0001|JALPA|CALLE BARRIO DEL CARMEN|155|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0020Z|32FJS0003P|32ADG0003E|0|I2017|0|1|0|0|0|0|1|0|6|0|3|3|0|0|0|0|0|0||9|5|0|1|6|0|0|0|0|5|0|0|5|0|0|5|5|0|0|5|0|0|5|5|0|0|5|5|0|0|0|5|5|5|0|5|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|c|b|c|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|26/10/2017 0:00:00|
32DPR1717P|2|VESPERTINO|RAMON LOPEZ VELARDE|ZACATECAS|042|SOMBRERETE|0176|CHARCO BLANCO|AVENIDA PROFESORES|48|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0085J|32FJS0005N|32ADG0020V|0|I2017|0|1|0|0|0|0|1|0|0|0|3|0|0|0|0|3|0|0||3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|A|C|C|0|0|0|1|0|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|03/11/2017 0:00:00|
32DPR1718O|1|MATUTINO|PANFILO NATERA|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0001|NIEVES|CALLE PANFILO NATERA|1|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0015O|32FJS0008K|32ADG0005C|0|I2017|0|1|0|0|0|0|1|0|12|0|0|0|0|0|0|0|0|0||12|5|7|0|12|0|0|0|0|5|0|0|5|0|0|5|5|0|0|5|5|0|0|5|0|0|5|5|0|5|0|0|5|5|0|5|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|3|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|3|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DPR1719N|1|MATUTINO|JESUS GONZALEZ ORTEGA|ZACATECAS|024|LORETO|0020|EL MASTRANTO|CALLE LAZARO CARDENAS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0116M|32FJS0007L|32ADG0009Z|0|I2017|0|1|0|0|0|0|1|0|5|1|0|0|0|0|0|0|0|0||6|5|0|0|5|5|0|0|5|5|0|0|5|0|0|5|5|0|0|5|0|5|0|5|5|0|0|5|0|5|0|0|5|0|5|0|1|0|0|0|0|0|0||1|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|1|1|1|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|3|0|1|0|0|0|0|0|0|0|0|0|0|19/10/2017 0:00:00|
32DPR1725Y|1|MATUTINO|RAFAEL RAMIREZ CASTANEDA|ZACATECAS|036|OJOCALIENTE|0001|OJOCALIENTE|CALLE ELIAS VALADEZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0040N|32FJS0015U|32ADG0019F|0|I2017|0|1|0|0|0|0|1|0|4|1|0|0|0|0|0|0|0|0||5|4|0|0|4|1|0|0|1|4|0|0|4|0|0|4|4|0|0|4|0|4|0|4|0|0|4|4|0|0|4|0|4|0|1|3|0|1|0|0|0|0|0||0|0|1|0|0|0||1|0|1|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|3|0|3|0|0|0|0|6|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|4|0|3|0|0|0|0|7|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DPR1726X|2|VESPERTINO|SALVADOR VARELA RESENDIZ|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE LABORATORISTAS COLONIA TRES CRUCES|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0041M|32FJS0013W|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0||3|0|0|3|3|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|3|A|A|A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|13/10/2017 0:00:00|
32DPR1736D|2|VESPERTINO|JUSTO SIERRA|ZACATECAS|004|BENITO JUÁREZ|0021|POTRERILLOS|CALLE POTRERILLOS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0088G|32FJS0012X|32ADG0004D|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A|A|A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|15/11/2017 0:00:00|
32DPR1741P|2|VESPERTINO|IGNACIO ZARAGOZA|ZACATECAS|037|PÁNUCO|0016|POZO DE GAMBOA|CALLE POZO DE GAMBOA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0041M|32FJS0013W|32ADG0010O|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|a|a|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|19/10/2017 0:00:00|
32DPR1750X|2|VESPERTINO|INDEPENDENCIA|ZACATECAS|010|FRESNILLO|0135|MIGUEL HIDALGO (HIDALGO)|CALLE MORELOS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0007F|32FJS0014V|32ADG0025Q|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|a|a|a|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DPR1751W|2|VESPERTINO|FORD 126|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|AVENIDA TOMA DE ZACATECAS|102|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0007F|32FJS0014V|32ADG0025Q|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|1|0|0|1|1|0|0|0|1|0|1|1|0|0|1|0|1|0|1|0|0|1|1|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|D|D|D|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DPR1755S|1|MATUTINO|FRANCISCO GOITIA|ZACATECAS|009|CHALCHIHUITES|0054|SOLEDAD DE PIEDRAS AZULES (LA SOLEDAD DE PIEDRA)|CALLE SOLEDAD DE PIEDRAS AZULES|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0125U|32FJS0005N|32ADG0020V|0|I2017|1|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|0|1|0|1|1|0|0|1|0|1|0|1|0|1|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|A|A|A|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|14/11/2017 0:00:00|
32DPR1765Z|1|MATUTINO|VENUSTIANO CARRANZA|ZACATECAS|019|JALPA|0114|RANCHO DE ARRIBA|CALLE RANCHO DE ARRIBA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0020Z|32FJS0003P|32ADG0003E|0|I2017|0|1|0|0|0|0|1|0|5|0|1|0|0|0|0|0|1|0||6|4|0|1|5|0|0|0|0|4|0|0|0|4|0|4|4|0|0|4|4|0|0|4|0|4|0|4|0|0|4|0|4|4|0|4|0|0|0|0|0|0|0||0|0|0|0|0|0||1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|1|3|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DPR1774G|1|MATUTINO|ADOLFO ADAME LOZANO|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE RIO SAN JUAN|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0092T|32FJS0004O|32ADG0025Q|0|I2017|0|1|0|0|0|0|1|0|10|20|0|0|0|0|0|0|0|0||30|7|0|3|10|7|0|3|10|7|0|0|7|0|0|7|7|0|0|7|0|0|7|7|0|0|7|7|0|0|0|7|7|7|7|0|0|0|0|1|0|0|0||0|0|0|0|1|0||0|1|0|0|1|0|1|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|c|c|c|0|1|0|1|0|1|1|0|0|0|4|0|0|6|0|10|0|0|0|0|0|0|9|9|0|0|0|0|0|0|0|0|0|0|4|0|0|6|9|19|0|1|0|0|0|0|0|0|0|0|0|0|01/11/2017 0:00:00|
32DPR1787K|1|MATUTINO|LAZARO CARDENAS|ZACATECAS|049|VALPARAÍSO|0001|VALPARAÍSO|PROLONGACIÓN FRANCISCO I. MADERO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0112Q|32FJS0009J|32ADG0026P|0|I2017|0|1|0|0|0|0|1|0|3|1|0|0|0|0|0|0|0|0||4|1|2|0|3|0|0|0|0|1|0|0|1|0|0|1|1|0|0|1|1|0|0|1|0|0|1|1|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|1|a|a|a|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|07/11/2017 0:00:00|
32DPR1788J|2|VESPERTINO|LEOBARDO REYNOSO|ZACATECAS|055|VILLANUEVA|0088|TARASCO (SAN ANTONIO DE TARASCO)|CALLE VICENTE GUERRERO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0068T|32FJS0002Q|32ADG0008Z|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|a|a|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|19/10/2017 0:00:00|
32DPR1789I|2|VESPERTINO|TEODORO RAMIREZ|ZACATECAS|055|VILLANUEVA|0021|LA ENCARNACIÓN|CALLE LA ENCARNACION|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0068T|32FJS0002Q|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|1|0|0|1|1|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|10/10/2017 0:00:00|
32DPR1795T|2|VESPERTINO|PLAN DE AYALA|ZACATECAS|038|PINOS|0041|LA CRUZ|CALLE LA CRUZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PRIMARIA|GENERAL|0|NO APLICA|0|NO APLICA|32FIZ0127S|32FJS0011Y|32ADG0007A|1|I2017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19/12/2017 0:00:00|
